Time,Boat,Trip,Lat,Lng,Speed (M/S),Range (Meters),Heading,Boat Name,Community
2018-04-06 07:20:28,2782,301791,-3.234,10.51981,0.31,,94.61,Pelagic 418835,
2018-04-06 07:20:36,2788,302099,-3.31047,10.52236,0.26,,296.6,Pelagic 392865 1,
2018-04-06 07:21:28,2784,,-3.40573,10.66015,0.03,,281.33,Pelagic 407077,
2018-04-06 07:21:41,2787,301774,-3.3797,10.66659,0,,270,Pelagic 402813 1,
2018-04-06 07:22:07,2785,301839,-3.42779,10.61354,0.32,,338.78,Pelagic 397542,
2018-04-06 07:22:17,2786,301770,-3.55385,10.72172,0.23,,300.3,Pelagic 431929 1,
2018-04-06 07:22:59,2788,302099,-3.31028,10.52187,0.41,,295.5,Pelagic 392865 1,
2018-04-06 07:23:05,2782,301791,-3.23436,10.51962,0.25,,270,Pelagic 418835,
2018-04-06 07:23:58,2787,301774,-3.37975,10.6666,0.11,,270,Pelagic 402813 1,
2018-04-06 07:24:29,2785,301839,-3.42762,10.61334,0.23,,270,Pelagic 397542,
2018-04-06 07:24:36,2786,301770,-3.55364,10.7215,0.2,,311.69,Pelagic 431929 1,
2018-04-06 07:24:53,2782,301791,-3.23461,10.52031,3.5,,92.7,Pelagic 418835,
2018-04-06 07:25:16,2788,302099,-3.31025,10.52159,0.29,,270,Pelagic 392865 1,
2018-04-06 07:26:23,2787,301774,-3.37971,10.66658,0.03,,296.6,Pelagic 402813 1,
2018-04-06 07:26:43,2782,301791,-3.23428,10.52099,0.16,,0,Pelagic 418835,
2018-04-06 07:26:47,2785,301839,-3.42718,10.61324,0.25,,315.05,Pelagic 397542,
2018-04-06 07:27:00,2786,301770,-3.55349,10.72135,0.17,,311.24,Pelagic 431929 1,
2018-04-06 07:27:15,2784,,-3.40573,10.66017,0.01,,90,Pelagic 407077,
2018-04-06 07:27:36,2788,302099,-3.30987,10.5214,0.32,,317.17,Pelagic 392865 1,
2018-04-06 07:28:23,2782,301791,-3.23434,10.5207,0.17,,270,Pelagic 418835,
2018-04-06 07:28:49,2787,301774,-3.37969,10.66654,0.1,,321.39,Pelagic 402813 1,
2018-04-06 07:29:07,2785,301839,-3.42686,10.6131,0.22,,327.58,Pelagic 397542,
2018-04-06 07:29:17,2788,302099,-3.30959,10.52137,0.43,,323.18,Pelagic 392865 1,
2018-04-06 07:29:34,2786,301770,-3.55336,10.72123,0.1,,333.48,Pelagic 431929 1,
2018-04-06 07:30:32,2782,301791,-3.2344,10.52047,0.2,,249.41,Pelagic 418835,
2018-04-06 07:31:06,2787,301774,-3.37966,10.66658,0.03,,18.41,Pelagic 402813 1,
2018-04-06 07:31:29,2785,301839,-3.42653,10.61301,0.37,,0,Pelagic 397542,
2018-04-06 07:31:37,2788,302099,-3.30939,10.52128,0.1,,0,Pelagic 392865 1,
2018-04-06 07:32:21,2786,301770,-3.55331,10.72113,0.06,,270,Pelagic 431929 1,
2018-04-06 07:32:59,2782,301791,-3.23463,10.52027,0.22,,224.95,Pelagic 418835,
2018-04-06 07:33:29,2787,301774,-3.37974,10.66658,0.04,,168.71,Pelagic 402813 1,
2018-04-06 07:33:47,2785,301839,-3.42627,10.61272,0.24,,323.18,Pelagic 397542,
2018-04-06 07:34:05,2788,302099,-3.30903,10.52115,0.25,,322.48,Pelagic 392865 1,
2018-04-06 07:34:41,2782,301791,-3.23458,10.52073,2.31,,73.88,Pelagic 418835,
2018-04-06 07:34:47,2786,301770,-3.55335,10.7211,0.04,,206.52,Pelagic 431929 1,
2018-04-06 07:36:07,2785,301839,-3.42608,10.61268,0.11,,26.52,Pelagic 397542,
2018-04-06 07:36:26,2782,301791,-3.23187,10.5227,1.74,,0,Pelagic 418835,
2018-04-06 07:36:30,2788,302099,-3.30873,10.52105,0.17,,338.23,Pelagic 392865 1,
2018-04-06 07:37:07,2786,301770,-3.55326,10.72113,0.1,,30.92,Pelagic 431929 1,
2018-04-06 07:38:07,2782,301791,-3.23207,10.52306,0.13,,270,Pelagic 418835,
2018-04-06 07:38:16,2787,301774,-3.37971,10.66661,0.03,,36.82,Pelagic 402813 1,
2018-04-06 07:38:30,2785,301839,-3.42578,10.61243,0.26,,319.81,Pelagic 397542,
2018-04-06 07:38:47,2788,302099,-3.30844,10.52095,0.31,,344.5,Pelagic 392865 1,
2018-04-06 07:38:49,2786,301770,-3.55379,10.72203,4.04,,114.4,Pelagic 431929 1,
2018-04-06 07:38:50,2784,,-3.40574,10.66015,0,,243.39,Pelagic 407077,
2018-04-06 07:40:11,2782,301791,-3.23218,10.52297,0.05,,270,Pelagic 418835,
2018-04-06 07:40:29,2787,301774,-3.37971,10.66655,0.11,,270,Pelagic 402813 1,
2018-04-06 07:40:40,2786,301770,-3.5556,10.72572,3.81,,123.16,Pelagic 431929 1,
2018-04-06 07:40:48,2785,301839,-3.4257,10.61242,0.1,,270,Pelagic 397542,
2018-04-06 07:41:01,2788,302099,-3.30807,10.52085,0.43,,335.59,Pelagic 392865 1,
2018-04-06 07:41:51,2782,301791,-3.23248,10.52305,0.35,,270,Pelagic 418835,
2018-04-06 07:42:26,2786,301770,-3.55615,10.727,0.49,,44.94,Pelagic 431929 1,
2018-04-06 07:42:47,2787,301774,-3.37968,10.66658,0.05,,90,Pelagic 402813 1,
2018-04-06 07:43:07,2788,302099,-3.3078,10.52082,0.23,,0,Pelagic 392865 1,
2018-04-06 07:43:07,2785,301839,-3.42552,10.61231,0.26,,301.65,Pelagic 397542,
2018-04-06 07:43:40,2782,301791,-3.23281,10.52306,0.53,,156.83,Pelagic 418835,
2018-04-06 07:44:11,2786,301770,-3.5561,10.72683,0.56,,270,Pelagic 431929 1,
2018-04-06 07:44:28,2784,,-3.40572,10.66014,0.01,,333.48,Pelagic 407077,
2018-04-06 07:45:07,2787,301774,-3.37971,10.66661,0.05,,90,Pelagic 402813 1,
2018-04-06 07:45:29,2785,301839,-3.42531,10.6123,0.13,,352.89,Pelagic 397542,
2018-04-06 07:45:37,2782,301791,-3.23314,10.52319,0.21,,233.09,Pelagic 418835,
2018-04-06 07:46:12,2786,301770,-3.5558,10.72657,0.28,,304.75,Pelagic 431929 1,
2018-04-06 07:47:34,2787,301774,-3.37966,10.66657,0.08,,348.71,Pelagic 402813 1,
2018-04-06 07:47:49,2785,301839,-3.42501,10.61228,0.15,,0,Pelagic 397542,
2018-04-06 07:47:57,2782,301791,-3.23344,10.52337,0.36,,138.86,Pelagic 418835,
2018-04-06 07:48:35,2786,301770,-3.55559,10.72643,0.21,,321.39,Pelagic 431929 1,
2018-04-06 07:48:39,2788,302099,-3.3077,10.52054,0.1,,297.51,Pelagic 392865 1,
2018-04-06 07:49:56,2787,301774,-3.37958,10.66654,0.07,,0,Pelagic 402813 1,
2018-04-06 07:50:09,2785,301839,-3.42468,10.61221,0.29,,336.41,Pelagic 397542,
2018-04-06 07:50:14,2784,,-3.40578,10.66018,0.04,,123.74,Pelagic 407077,
2018-04-06 07:50:20,2782,301791,-3.23373,10.52363,0.27,,147.31,Pelagic 418835,
2018-04-06 07:50:28,2788,302099,-3.30629,10.51917,0.4,,90,Pelagic 392865 1,
2018-04-06 07:50:58,2786,301770,-3.55552,10.72638,0.05,,90,Pelagic 431929 1,
2018-04-06 07:52:17,2788,302099,-3.30627,10.51933,0.1,,0,Pelagic 392865 1,
2018-04-06 07:52:17,2787,301774,-3.37945,10.66649,0.37,,333.47,Pelagic 402813 1,
2018-04-06 07:52:38,2785,301839,-3.42451,10.61218,0.02,,0,Pelagic 397542,
2018-04-06 07:53:22,2786,301770,-3.55534,10.72614,0.18,,311.69,Pelagic 431929 1,
2018-04-06 07:54:36,2788,302099,-3.30624,10.51951,0.21,,90,Pelagic 392865 1,
2018-04-06 07:54:36,2787,301774,-3.37963,10.66664,0.17,,90,Pelagic 402813 1,
2018-04-06 07:55:00,2785,301839,-3.42449,10.61196,0.42,,287.77,Pelagic 397542,
2018-04-06 07:55:54,2786,301770,-3.55517,10.72601,0.03,,206.52,Pelagic 431929 1,
2018-04-06 07:56:00,2784,,-3.40575,10.66012,0.02,,270,Pelagic 407077,
2018-04-06 07:56:59,2787,301774,-3.37983,10.66654,0.32,,270,Pelagic 402813 1,
2018-04-06 07:57:20,2788,302099,-3.30634,10.51974,0.14,,149.08,Pelagic 392865 1,
2018-04-06 07:57:24,2785,301839,-3.42441,10.6116,0.3,,278.55,Pelagic 397542,
2018-04-06 07:57:33,2782,301791,-3.23401,10.52444,0.25,,110.01,Pelagic 418835,
2018-04-06 07:58:16,2786,301770,-3.55479,10.72577,0.18,,326.36,Pelagic 431929 1,
2018-04-06 07:59:23,2782,301791,-3.23401,10.52465,0.3,,0,Pelagic 418835,
2018-04-06 07:59:26,2787,301774,-3.37968,10.66655,0.04,,224.95,Pelagic 402813 1,
2018-04-06 07:59:47,2788,302099,-3.3064,10.52001,0.2,,138.41,Pelagic 392865 1,
2018-04-06 07:59:48,2785,301839,-3.42429,10.6113,0.39,,303.07,Pelagic 397542,
2018-04-06 08:00:28,2786,301770,-3.55467,10.7255,0.21,,270,Pelagic 431929 1,
2018-04-06 08:01:06,2782,301791,-3.23413,10.52495,0.21,,104.06,Pelagic 418835,
2018-04-06 08:01:31,2785,301839,-3.42275,10.61497,6.37,,66.65,Pelagic 397542,
2018-04-06 08:01:45,2784,,-3.40576,10.66018,0.02,,99.48,Pelagic 407077,
2018-04-06 08:01:54,2787,301774,-3.37964,10.66658,0.04,,108.46,Pelagic 402813 1,
2018-04-06 08:02:07,2788,302099,-3.30651,10.51997,0.13,,219.76,Pelagic 392865 1,
2018-04-06 08:02:47,2786,301770,-3.55429,10.72505,0.45,,303.74,Pelagic 431929 1,
2018-04-06 08:03:15,2785,301839,-3.42024,10.61927,4.95,,57.15,Pelagic 397542,
2018-04-06 08:03:32,2782,301791,-3.2342,10.52519,0.26,,90,Pelagic 418835,
2018-04-06 08:04:34,2788,302099,-3.30655,10.51968,0.25,,270,Pelagic 392865 1,
2018-04-06 08:04:56,2785,301839,-3.41708,10.62302,3.56,,38.61,Pelagic 397542,
2018-04-06 08:05:08,2786,301770,-3.55399,10.72472,0.39,,308.34,Pelagic 431929 1,
2018-04-06 08:05:18,2787,301774,-3.37964,10.66654,0.03,,0,Pelagic 402813 1,
2018-04-06 08:05:52,2782,301791,-3.23437,10.52521,0.15,,233.09,Pelagic 418835,
2018-04-06 08:06:37,2785,301839,-3.41444,10.62507,0.72,,270,Pelagic 397542,
2018-04-06 08:07:30,2784,,-3.40575,10.66028,0.03,,84.28,Pelagic 407077,
2018-04-06 08:07:35,2786,301770,-3.55376,10.72438,0.38,,296.61,Pelagic 431929 1,
2018-04-06 08:08:16,2782,301791,-3.23432,10.52571,0.41,,56.93,Pelagic 418835,
2018-04-06 08:08:37,2785,301839,-3.41593,10.62484,1.75,,270,Pelagic 397542,
2018-04-06 08:08:52,2787,301774,-3.37957,10.66652,0.04,,344.08,Pelagic 402813 1,
2018-04-06 08:09:59,2786,301770,-3.55357,10.72422,0.21,,315.06,Pelagic 431929 1,
2018-04-06 08:10:24,2785,301839,-3.41737,10.6245,1.65,,195.35,Pelagic 397542,
2018-04-06 08:10:36,2782,301791,-3.23481,10.5261,0.28,,127.61,Pelagic 418835,
2018-04-06 08:11:08,2787,301774,-3.37961,10.66655,0.06,,146.36,Pelagic 402813 1,
2018-04-06 08:12:04,2788,302099,-3.30752,10.51576,1.14,,256.97,Pelagic 392865 1,
2018-04-06 08:12:05,2785,301839,-3.41865,10.62422,1.48,,270,Pelagic 397542,
2018-04-06 08:12:23,2786,301770,-3.55352,10.7241,0.12,,270,Pelagic 431929 1,
2018-04-06 08:13:04,2782,301791,-3.23505,10.52632,0.05,,270,Pelagic 418835,
2018-04-06 08:13:14,2784,,-3.40569,10.66014,0,,270,Pelagic 407077,
2018-04-06 08:13:41,2787,301774,-3.37952,10.66651,0.13,,0,Pelagic 402813 1,
2018-04-06 08:13:54,2788,302099,-3.30743,10.51574,1.72,,270,Pelagic 392865 1,
2018-04-06 08:13:59,2785,301839,-3.41979,10.62392,0.16,,270,Pelagic 397542,
2018-04-06 08:14:47,2786,301770,-3.55331,10.72393,0.22,,309.34,Pelagic 431929 1,
2018-04-06 08:15:58,2785,301839,-3.42125,10.62367,1.69,,196.12,Pelagic 397542,
2018-04-06 08:15:59,2787,301774,-3.37973,10.66651,0.23,,270,Pelagic 402813 1,
2018-04-06 08:16:35,2788,302099,-3.30683,10.51577,0.51,,18.41,Pelagic 392865 1,
2018-04-06 08:17:08,2786,301770,-3.5532,10.72372,0.31,,288.47,Pelagic 431929 1,
2018-04-06 08:17:57,2785,301839,-3.42241,10.62322,0.46,,236.26,Pelagic 397542,
2018-04-06 08:18:48,2788,302099,-3.30692,10.51566,0.01,,270,Pelagic 392865 1,
2018-04-06 08:19:00,2784,,-3.4057,10.66014,0,,270,Pelagic 407077,
2018-04-06 08:19:33,2787,301774,-3.37962,10.66656,0.01,,90,Pelagic 402813 1,
2018-04-06 08:19:35,2786,301770,-3.55313,10.72354,0.23,,270,Pelagic 431929 1,
2018-04-06 08:19:57,2785,301839,-3.42344,10.62286,1.15,,201.77,Pelagic 397542,
2018-04-06 08:21:01,2788,302099,-3.30647,10.51558,0.75,,348.98,Pelagic 392865 1,
2018-04-06 08:21:57,2785,301839,-3.42467,10.62267,1.06,,136.69,Pelagic 397542,
2018-04-06 08:21:59,2786,301770,-3.55299,10.72341,0.12,,270,Pelagic 431929 1,
2018-04-06 08:23:06,2787,301774,-3.37959,10.6665,0.03,,270,Pelagic 402813 1,
2018-04-06 08:23:19,2788,302099,-3.30611,10.51547,0.32,,337.2,Pelagic 392865 1,
2018-04-06 08:23:57,2785,301839,-3.42603,10.62203,1.11,,270,Pelagic 397542,
2018-04-06 08:24:23,2786,301770,-3.55277,10.7232,0.18,,307.93,Pelagic 431929 1,
2018-04-06 08:24:46,2784,,-3.40574,10.66015,0.01,,165.99,Pelagic 407077,
2018-04-06 08:25:38,2788,302099,-3.30583,10.51518,0.24,,300.3,Pelagic 392865 1,
2018-04-06 08:25:57,2785,301839,-3.42709,10.62181,1.09,,191.29,Pelagic 397542,
2018-04-06 08:26:47,2786,301770,-3.55265,10.72294,0.29,,270,Pelagic 431929 1,
2018-04-06 08:27:56,2787,301774,-3.37955,10.66651,0.02,,14.01,Pelagic 402813 1,
2018-04-06 08:27:57,2785,301839,-3.42821,10.62166,0.75,,166.78,Pelagic 397542,
2018-04-06 08:28:06,2788,302099,-3.30551,10.51496,0.36,,295.38,Pelagic 392865 1,
2018-04-06 08:29:08,2786,301770,-3.55251,10.7228,0.19,,270,Pelagic 431929 1,
2018-04-06 08:29:58,2785,301839,-3.42931,10.62136,1.06,,193.47,Pelagic 397542,
2018-04-06 08:30:30,2788,302099,-3.30521,10.51469,0.32,,309.14,Pelagic 392865 1,
2018-04-06 08:30:32,2784,,-3.4057,10.66015,0.01,,0,Pelagic 407077,
2018-04-06 08:31:35,2786,301770,-3.55233,10.72271,0.12,,336.84,Pelagic 431929 1,
2018-04-06 08:31:58,2785,301839,-3.42971,10.62133,0.12,,0,Pelagic 397542,
2018-04-06 08:32:37,2787,301774,-3.37951,10.66646,0.05,,339.48,Pelagic 402813 1,
2018-04-06 08:32:54,2788,302099,-3.30506,10.51446,0.22,,312.32,Pelagic 392865 1,
2018-04-06 08:33:57,2785,301839,-3.42978,10.62137,0.58,,72.87,Pelagic 397542,
2018-04-06 08:33:59,2786,301770,-3.55235,10.72258,0.11,,247.34,Pelagic 431929 1,
2018-04-06 08:34:53,2782,301791,-3.2369,10.52821,0.22,,135.05,Pelagic 418835,
2018-04-06 08:35:06,2787,301774,-3.37959,10.66654,0.03,,116.6,Pelagic 402813 1,
2018-04-06 08:35:18,2788,302099,-3.305,10.51432,0.13,,270,Pelagic 392865 1,
2018-04-06 08:35:57,2785,301839,-3.42853,10.622,3.59,,32.32,Pelagic 397542,
2018-04-06 08:36:17,2784,,-3.40573,10.66014,0.01,,135.05,Pelagic 407077,
2018-04-06 08:36:23,2786,301770,-3.55235,10.72275,0.13,,90,Pelagic 431929 1,
2018-04-06 08:36:43,2782,301791,-3.23696,10.52819,0.29,,239,Pelagic 418835,
2018-04-06 08:37:29,2787,301774,-3.37955,10.66653,0.08,,90,Pelagic 402813 1,
2018-04-06 08:37:37,2785,301839,-3.42378,10.62629,5.32,,35.03,Pelagic 397542,
2018-04-06 08:37:38,2788,302099,-3.30481,10.51404,0.3,,312.76,Pelagic 392865 1,
2018-04-06 08:38:47,2786,301770,-3.55224,10.72257,0.39,,281.79,Pelagic 431929 1,
2018-04-06 08:39:24,2785,301839,-3.41903,10.63081,7.1,,39.76,Pelagic 397542,
2018-04-06 08:39:29,2782,301791,-3.23708,10.52832,0.08,,135.05,Pelagic 418835,
2018-04-06 08:39:53,2787,301774,-3.37955,10.66643,0.11,,270,Pelagic 402813 1,
2018-04-06 08:40:07,2788,302099,-3.30466,10.51383,0.14,,315.05,Pelagic 392865 1,
2018-04-06 08:40:30,2786,301770,-3.54771,10.72063,4.28,,44.95,Pelagic 431929 1,
2018-04-06 08:41:11,2785,301839,-3.4142,10.63513,6.94,,42,Pelagic 397542,
2018-04-06 08:42:03,2784,,-3.40572,10.66012,0.01,,296.61,Pelagic 407077,
2018-04-06 08:42:10,2786,301770,-3.53924,10.7129,9.99,,315.7,Pelagic 431929 1,
2018-04-06 08:42:18,2787,301774,-3.37951,10.66651,0.13,,0,Pelagic 402813 1,
2018-04-06 08:42:30,2788,302099,-3.30444,10.51362,0.16,,328.04,Pelagic 392865 1,
2018-04-06 08:42:59,2785,301839,-3.40942,10.63929,6.27,,31.06,Pelagic 397542,
2018-04-06 08:42:59,2782,301791,-3.23705,10.52836,0.03,,53.09,Pelagic 418835,
2018-04-06 08:43:50,2786,301770,-3.53251,10.70682,12.94,,306.68,Pelagic 431929 1,
2018-04-06 08:44:38,2787,301774,-3.37955,10.66651,0.08,,0,Pelagic 402813 1,
2018-04-06 08:44:51,2785,301839,-3.40396,10.64321,6.08,,27.6,Pelagic 397542,
2018-04-06 08:44:54,2788,302099,-3.30406,10.51346,0.34,,350.15,Pelagic 392865 1,
2018-04-06 08:45:06,2782,301791,-3.23776,10.52819,1,,177.09,Pelagic 418835,
2018-04-06 08:45:30,2786,301770,-3.52584,10.7006,9.43,,315.05,Pelagic 431929 1,
2018-04-06 08:46:38,2785,301839,-3.39902,10.64705,7.53,,40.05,Pelagic 397542,
2018-04-06 08:46:46,2782,301791,-3.24079,10.52883,9.94,,153.47,Pelagic 418835,
2018-04-06 08:47:09,2788,302099,-3.30386,10.5134,0.13,,23.16,Pelagic 392865 1,
2018-04-06 08:47:09,2787,301774,-3.37956,10.66651,0.01,,270,Pelagic 402813 1,
2018-04-06 08:47:22,2786,301770,-3.51878,10.69427,10.37,,321.03,Pelagic 431929 1,
2018-04-06 08:47:48,2784,,-3.40573,10.66023,0.04,,95.2,Pelagic 407077,
2018-04-06 08:48:18,2785,301839,-3.39402,10.6503,7.46,,26.52,Pelagic 397542,
2018-04-06 08:48:30,2782,301791,-3.24408,10.52972,3.11,,162.67,Pelagic 418835,
2018-04-06 08:49:02,2786,301770,-3.51239,10.68802,11.11,,323.18,Pelagic 431929 1,
2018-04-06 08:49:30,2787,301774,-3.37959,10.66651,0.05,,270,Pelagic 402813 1,
2018-04-06 08:49:36,2788,302099,-3.30335,10.51311,0.32,,325.54,Pelagic 392865 1,
2018-04-06 08:50:08,2785,301839,-3.3885,10.65405,5.95,,32.05,Pelagic 397542,
2018-04-06 08:50:10,2782,301791,-3.24841,10.53081,22.68,,168.71,Pelagic 418835,
2018-04-06 08:50:49,2786,301770,-3.50558,10.68265,14.77,,316.27,Pelagic 431929 1,
2018-04-06 08:51:51,2782,301791,-3.25526,10.53221,4.2,,144.83,Pelagic 418835,
2018-04-06 08:51:54,2785,301839,-3.38185,10.65921,12.01,,29.23,Pelagic 397542,
2018-04-06 08:52:00,2788,302099,-3.30311,10.51302,0.14,,0,Pelagic 392865 1,
2018-04-06 08:52:36,2786,301770,-3.49783,10.67681,9.5,,322.18,Pelagic 431929 1,
2018-04-06 08:53:05,2787,301774,-3.3796,10.66655,0.04,,135.05,Pelagic 402813 1,
2018-04-06 08:53:31,2782,301791,-3.26237,10.53604,8.68,,140.24,Pelagic 418835,
2018-04-06 08:53:35,2785,301839,-3.38109,10.66482,9.73,,151.2,Pelagic 397542,
2018-04-06 08:53:46,2784,,-3.40572,10.66019,0.02,,33.64,Pelagic 407077,
2018-04-06 08:54:16,2786,301770,-3.49104,10.67101,17.43,,324.13,Pelagic 431929 1,
2018-04-06 08:54:25,2788,302099,-3.30276,10.51277,0.17,,333.47,Pelagic 392865 1,
2018-04-06 08:55:11,2782,301791,-3.26867,10.54025,8.68,,140.24,Pelagic 418835,
2018-04-06 08:55:17,2785,301839,-3.38665,10.66602,5.99,,270,Pelagic 397542,
2018-04-06 08:55:31,2787,301774,-3.37955,10.66653,0.02,,44.95,Pelagic 402813 1,
2018-04-06 08:55:58,2786,301770,-3.48358,10.66576,17.25,,332.82,Pelagic 431929 1,
2018-04-06 08:56:52,2788,302099,-3.30243,10.51262,0.26,,335.02,Pelagic 392865 1,
2018-04-06 08:56:57,2785,301839,-3.39224,10.6647,6.4,,196.1,Pelagic 397542,
2018-04-06 08:56:59,2782,301791,-3.27482,10.54545,10.97,,138.86,Pelagic 418835,
2018-04-06 08:57:39,2786,301770,-3.47792,10.66215,1.4,,300.3,Pelagic 431929 1,
2018-04-06 08:57:53,2787,301774,-3.37958,10.66649,0.08,,270,Pelagic 402813 1,
2018-04-06 08:58:43,2785,301839,-3.39813,10.66284,5.65,,208.81,Pelagic 397542,
2018-04-06 08:58:45,2782,301791,-3.28108,10.5505,12.79,,155.06,Pelagic 418835,
2018-04-06 08:59:09,2788,302099,-3.30219,10.51243,0.16,,315.05,Pelagic 392865 1,
2018-04-06 08:59:17,2784,,-3.40574,10.66009,0.03,,258.67,Pelagic 407077,
2018-04-06 08:59:19,2786,301770,-3.4693,10.65528,10.48,,328.04,Pelagic 431929 1,
2018-04-06 09:00:18,2787,301774,-3.37958,10.66652,0.02,,90,Pelagic 402813 1,
2018-04-06 09:00:26,2782,301791,-3.28703,10.55489,8.79,,137.37,Pelagic 418835,
2018-04-06 09:00:31,2785,301839,-3.40449,10.66087,6.49,,192.92,Pelagic 397542,
2018-04-06 09:01:14,2786,301770,-3.46099,10.65035,13.23,,319.14,Pelagic 431929 1,
2018-04-06 09:01:43,2788,302099,-3.30187,10.51208,0.31,,320.57,Pelagic 392865 1,
2018-04-06 09:02:06,2782,301791,-3.29301,10.55981,6.12,,270,Pelagic 418835,
2018-04-06 09:02:39,2787,301774,-3.37958,10.66653,0.01,,90,Pelagic 402813 1,
2018-04-06 09:03:00,2786,301770,-3.4536,10.64521,8.91,,323.5,Pelagic 431929 1,
2018-04-06 09:03:17,2785,301839,-3.40536,10.66035,0.06,,270,Pelagic 397542,
2018-04-06 09:03:55,2782,301791,-3.29967,10.56525,9.94,,153.47,Pelagic 418835,
2018-04-06 09:04:01,2788,302099,-3.30174,10.51192,0.18,,329.08,Pelagic 392865 1,
2018-04-06 09:04:40,2786,301770,-3.44656,10.64118,9.94,,333.48,Pelagic 431929 1,
2018-04-06 09:05:05,2787,301774,-3.37957,10.66652,0.08,,0,Pelagic 402813 1,
2018-04-06 09:05:19,2784,,-3.40577,10.6601,0.01,,224.95,Pelagic 407077,
2018-04-06 09:05:35,2782,301791,-3.30544,10.57031,8.09,,133.38,Pelagic 418835,
2018-04-06 09:06:19,2788,302099,-3.30156,10.51167,0.21,,305.04,Pelagic 392865 1,
2018-04-06 09:06:21,2786,301770,-3.43845,10.63781,8.5,,348.71,Pelagic 431929 1,
2018-04-06 09:06:53,2785,301839,-3.40522,10.66036,0.05,,8.12,Pelagic 397542,
2018-04-06 09:07:15,2782,301791,-3.3112,10.57557,7.77,,134.4,Pelagic 418835,
2018-04-06 09:07:30,2787,301774,-3.37959,10.66652,0.08,,270,Pelagic 402813 1,
2018-04-06 09:08:01,2786,301770,-3.42974,10.63837,7.78,,0,Pelagic 431929 1,
2018-04-06 09:08:37,2788,302099,-3.30132,10.51148,0.28,,322.48,Pelagic 392865 1,
2018-04-06 09:08:59,2782,301791,-3.31713,10.5809,14.97,,125.99,Pelagic 418835,
2018-04-06 09:09:22,2785,301839,-3.4052,10.66036,0.15,,16.67,Pelagic 397542,
2018-04-06 09:09:45,2786,301770,-3.42225,10.64121,6.25,,36.82,Pelagic 431929 1,
2018-04-06 09:10:43,2782,301791,-3.32293,10.58591,6.66,,131.93,Pelagic 418835,
2018-04-06 09:10:44,2784,,-3.40576,10.66017,0.02,,81.86,Pelagic 407077,
2018-04-06 09:11:00,2788,302099,-3.3012,10.51128,0.08,,270,Pelagic 392865 1,
2018-04-06 09:11:06,2787,301774,-3.3796,10.66651,0.02,,270,Pelagic 402813 1,
2018-04-06 09:11:25,2786,301770,-3.41392,10.64466,10.25,,12.51,Pelagic 431929 1,
2018-04-06 09:12:23,2782,301791,-3.32783,10.59068,3.34,,270,Pelagic 418835,
2018-04-06 09:12:52,2785,301839,-3.40536,10.66034,0.02,,315.05,Pelagic 397542,
2018-04-06 09:13:15,2786,301770,-3.40645,10.64822,0.46,,36.82,Pelagic 431929 1,
2018-04-06 09:13:26,2788,302099,-3.30108,10.51121,0.31,,292.87,Pelagic 392865 1,
2018-04-06 09:13:31,2787,301774,-3.37958,10.66652,0.04,,116.6,Pelagic 402813 1,
2018-04-06 09:14:12,2782,301791,-3.33044,10.59284,4.27,,139.45,Pelagic 418835,
2018-04-06 09:14:59,2786,301770,-3.39659,10.65259,10.8,,28.03,Pelagic 431929 1,
2018-04-06 09:15:53,2788,302099,-3.30107,10.51102,0.32,,255.23,Pelagic 392865 1,
2018-04-06 09:15:59,2782,301791,-3.33317,10.59493,6.27,,112.97,Pelagic 418835,
2018-04-06 09:16:30,2785,301839,-3.40525,10.66038,0.02,,0,Pelagic 397542,
2018-04-06 09:16:38,2784,,-3.40573,10.6601,0.01,,270,Pelagic 407077,
2018-04-06 09:16:41,2786,301770,-3.38844,10.65724,13.34,,35.09,Pelagic 431929 1,
2018-04-06 09:17:39,2788,302099,-3.30176,10.51232,4.29,,99.33,Pelagic 392865 1,
2018-04-06 09:17:45,2782,301791,-3.33849,10.60077,9.06,,139.52,Pelagic 418835,
2018-04-06 09:18:25,2786,301770,-3.38371,10.66368,9.02,,90,Pelagic 431929 1,
2018-04-06 09:18:57,2785,301839,-3.40528,10.6603,0.04,,306.92,Pelagic 397542,
2018-04-06 09:19:19,2788,302099,-3.30373,10.51567,3.33,,90,Pelagic 392865 1,
2018-04-06 09:19:25,2782,301791,-3.34419,10.60642,8.68,,140.24,Pelagic 418835,
2018-04-06 09:20:05,2786,301770,-3.38972,10.66523,57.57,,183.68,Pelagic 431929 1,
2018-04-06 09:21:06,2782,301791,-3.35,10.61189,9.75,,137.82,Pelagic 418835,
2018-04-06 09:21:08,2788,302099,-3.30634,10.51887,4.73,,130.81,Pelagic 392865 1,
2018-04-06 09:21:45,2786,301770,-3.39823,10.6627,9.94,,206.52,Pelagic 431929 1,
2018-04-06 09:22:32,2785,301839,-3.40524,10.66038,0.05,,44.95,Pelagic 397542,
2018-04-06 09:22:37,2784,,-3.40575,10.6601,0.01,,236.26,Pelagic 407077,
2018-04-06 09:22:51,2782,301791,-3.35589,10.61735,8.51,,139.29,Pelagic 418835,
2018-04-06 09:22:57,2788,302099,-3.30717,10.52294,4.08,,94.34,Pelagic 392865 1,
2018-04-06 09:23:25,2786,301770,-3.40585,10.66079,1.48,,270,Pelagic 431929 1,
2018-04-06 09:24:35,2782,301791,-3.36272,10.62235,11.27,,137.71,Pelagic 418835,
